datetime	tstart	tfinish	type	group	site	treatment	block	CO2.amb	temp.C	pres.kPA	wav	PAR	NEE_lm	NEE_exp	rsqd	sigma	aic.lm	aic.nlm
11.08.2016 15:43	50	140	photo	inge	elev3500	tt1	2	285.88679344731	19.061	65.6694505494505	25.9857142857143	616.281428571429	0.735119952848277	0.302039785774437	0.83212378693597	1.379044351651	228.930026838236	313.755799929514
11.08.2016 15:36	10	100	photo	inge	elev3500	tt2	2	287.004839532566	20.111	65.6486813186813	26.2857142857143	642.826483516484	-7.27037190088425	-6.64597792490691	0.988959052378429	2.56868980161688	383.374571572537	424.472726173285
11.08.2016 15:49	10	80	photo	inge	elev3500	tt2	3	285.970615525733	19.109	65.660985915493	27.3915492957746	674.459577464789	-7.28771384082387	-14.2185538606122	0.964021969260033	2.37167569862575	350.860520267586	318.960311160543
11.08.2016 15:22	20	120	photo	inge	elev3500	tt2	4	287.920514132197	21.112	65.6632673267327	25.6534653465347	777.406633663366	-5.05524420278553	-3.93128372122152	0.988733870394421	3.71488437328678	375.078817713222	544.774166856601
11.08.2016 12:42	10	90	photo	inge	elev3500	otc	1	295.614797802406	28.612	65.97	28.4777777777778	1860.97185185185	5.16401055217363	4.35245995848758	0.967389528119629	2.68360103037341	361.338982949527	384.137746811921
11.08.2016 12:49	10	80	photo	inge	elev3500	otc	2	295.614797802406	28.612	65.97	29.6507042253521	2028.80422535211	1.52681195667178	1.19227825036743	0.748202556905821	1.95599310655617	289.260768891779	292.367890037432
11.08.2016 12:34	10	100	photo	inge	elev3500	otc	5	295.614797802406	28.612	65.97	29.0208791208791	1056.00835164835	1.95803652365019	-3.29707742419724	0.896142874708647	1.53181504491474	362.375399607389	332.456938402391
11.08.2016 12:12	10	90	photo	inge	elev3500	c	5	300.801022325255	28.612	65.97	37.3876543209877	2036.85469135802	2.34684948726574	2.04509973102992	0.964003743145337	1.31135343156018	243.357202800662	270.99397795075
11.08.2016 12:20	10	100	photo	inge	elev3500	tt0	5	300.801022325255	28.612	65.97	32.1032967032967	2285.50010989011	-6.20541101206118	-6.60314605487096	0.978152338297478	2.43041744459219	423.056955299459	414.623463992929
11.08.2016 16:15	10	100	resp	inge	elev3500	tt0	1	286.876624477176	20.111	65.678021978022	29.6076923076923	0.971318681318681	-15.0171043008287	-16.9395621893279	0.980498833125879	5.31155003333887	568.4832222366	553.787543343769
11.08.2016 15:59	10	100	resp	inge	elev3500	tt0	3	285.916225334763	19.0778791208791	65.6664835164835	26.4065934065934	0.685714285714286	-5.14213777052207	-18.3948400009962	0.897775498218812	3.46559770332758	531.000610789709	477.781795055666
